Coin,Symbol,Trend Emoji,Trend,24h Change,Current Price,Market Cap,24h Volume,Global Rank,ATH Insight,24h Range,Volatility,Chart Link,updated_at_raw,updated_at,current_price_numeric,market_cap_numeric,volume_24h_numeric,price_change_24h_numeric,global_rank_numeric,time_diff_minutes,interval_gap_flag,gap_category,pipeline_type
Solana,SOL,📉,Bearish ❄️,-0.013,"₹18,191","₹9,836,163,087,226","₹537,386,655,586",6,🔴 Far Below ATH,🔽 Near 24h Low (20.0%),🟩 Low Volatility,https://www.coingecko.com/en/coins/solana,2025-09-04 11:08:20,2025-09-04 11:08:20,18191.0,9836163087226.0,537386655586.0,-0.013,6.0,22.966666666666665,True,15_30_min,github_actions
Solana,SOL,📉,Bearish ❄️,-0.0128,"₹18,187","₹9,840,333,175,741","₹538,145,742,361",6,🔴 Far Below ATH,🔽 Near 24h Low (20.0%),🟩 Low Volatility,https://www.coingecko.com/en/coins/solana,2025-09-04 11:19:49,2025-09-04 11:19:49,18187.0,9840333175741.0,538145742361.0,-0.0128,6.0,11.483333333333333,False,<=15_min,github_actions
Solana,SOL,📉,Bearish ❄️,-0.0078,"₹18,234","₹9,867,982,455,780","₹528,095,344,095",6,🔴 Far Below ATH,🔽 Near 24h Low (20.0%),🟩 Low Volatility,https://www.coingecko.com/en/coins/solana,2025-09-04 11:54:25,2025-09-04 11:54:25,18234.0,9867982455780.0,528095344095.0,-0.0078,6.0,34.6,True,31_45_min,github_actions
Solana,SOL,📉,Bearish ❄️,-0.0066,"₹18,251","₹9,876,803,723,586","₹527,493,508,388",6,🔴 Far Below ATH,🔽 Near 24h Low (20.0%),🟩 Low Volatility,https://www.coingecko.com/en/coins/solana,2025-09-04 12:17:16,2025-09-04 12:17:16,18251.0,9876803723586.0,527493508388.0,-0.0066,6.0,22.85,True,15_30_min,github_actions
Solana,SOL,📉,Bearish ❄️,-0.0074,"₹18,249","₹9,869,604,305,011","₹522,599,490,782",6,🔴 Far Below ATH,🔽 Near 24h Low (20.0%),🟩 Low Volatility,https://www.coingecko.com/en/coins/solana,2025-09-04 12:45:48,2025-09-04 12:45:48,18249.0,9869604305011.0,522599490782.0,-0.0074,6.0,28.533333333333335,True,15_30_min,github_actions
Solana,SOL,📉,Bearish ❄️,-0.0086,"₹18,234","₹9,863,724,938,040","₹520,243,429,793",6,🔴 Far Below ATH,🔽 Near 24h Low (20.0%),🟩 Low Volatility,https://www.coingecko.com/en/coins/solana,2025-09-04 13:06:21,2025-09-04 13:06:21,18234.0,9863724938040.0,520243429793.0,-0.0086,6.0,20.55,True,15_30_min,github_actions
Solana,SOL,📉,Bearish ❄️,-0.0108,"₹18,224","₹9,859,976,454,169","₹519,298,631,870",6,🔴 Far Below ATH,🔽 Near 24h Low (20.0%),🟩 Low Volatility,https://www.coingecko.com/en/coins/solana,2025-09-04 13:19:48,2025-09-04 13:19:48,18224.0,9859976454169.0,519298631870.0,-0.0108,6.0,13.45,False,<=15_min,github_actions
Solana,SOL,📉,Bearish ❄️,-0.0131,"₹18,289","₹9,895,298,683,787","₹513,237,252,070",6,🔴 Far Below ATH,🔽 Near 24h Low (20.0%),🟩 Low Volatility,https://www.coingecko.com/en/coins/solana,2025-09-04 13:51:00,2025-09-04 13:51:00,18289.0,9895298683787.0,513237252070.0,-0.0131,6.0,31.2,True,31_45_min,github_actions
Solana,SOL,📉,Bearish ❄️,-0.0102,"₹18,301","₹9,904,044,394,627","₹509,491,621,108",6,🔴 Far Below ATH,🔽 Near 24h Low (20.0%),🟩 Low Volatility,https://www.coingecko.com/en/coins/solana,2025-09-04 14:15:02,2025-09-04 14:15:02,18301.0,9904044394627.0,509491621108.0,-0.0102,6.0,24.033333333333335,True,15_30_min,github_actions
Solana,SOL,📉,Bearish ❄️,-0.0094,"₹18,254","₹9,876,296,532,468","₹512,958,597,147",6,🔴 Far Below ATH,🔽 Near 24h Low (20.0%),🟩 Low Volatility,https://www.coingecko.com/en/coins/solana,2025-09-04 14:25:20,2025-09-04 14:25:20,18254.0,9876296532468.0,512958597147.0,-0.0094,6.0,10.3,False,<=15_min,github_actions
Solana,SOL,📉,Bearish ❄️,-0.0021,"₹18,325","₹9,913,839,774,090","₹501,925,972,408",6,🔴 Far Below ATH,🔽 Near 24h Low (20.0%),🟩 Low Volatility,https://www.coingecko.com/en/coins/solana,2025-09-04 14:47:16,2025-09-04 14:47:16,18325.0,9913839774090.0,501925972408.0,-0.0021,6.0,21.933333333333334,True,15_30_min,github_actions
Solana,SOL,📉,Bearish ❄️,-0.004,"₹18,311","₹9,906,547,597,860","₹499,561,863,838",6,🔴 Far Below ATH,🔽 Near 24h Low (20.0%),🟩 Low Volatility,https://www.coingecko.com/en/coins/solana,2025-09-04 15:08:18,2025-09-04 15:08:18,18311.0,9906547597860.0,499561863838.0,-0.004,6.0,21.033333333333335,True,15_30_min,github_actions
Solana,SOL,📉,Bearish ❄️,-0.005,"₹18,315","₹9,911,550,410,883","₹497,810,399,584",6,🔴 Far Below ATH,🔽 Near 24h Low (20.0%),🟩 Low Volatility,https://www.coingecko.com/en/coins/solana,2025-09-04 15:19:55,2025-09-04 15:19:55,18315.0,9911550410883.0,497810399584.0,-0.005,6.0,11.616666666666667,False,<=15_min,github_actions
Solana,SOL,📉,Bearish ❄️,-0.0064,"₹18,368","₹9,932,885,478,466","₹496,684,353,518",6,🔴 Far Below ATH,🔽 Near 24h Low (20.0%),🟩 Low Volatility,https://www.coingecko.com/en/coins/solana,2025-09-04 15:46:52,2025-09-04 15:46:52,18368.0,9932885478466.0,496684353518.0,-0.0064,6.0,26.95,True,15_30_min,github_actions
Solana,SOL,📉,Bearish ❄️,-0.0065,"₹18,386","₹9,946,744,785,036","₹492,954,689,445",6,🔴 Far Below ATH,🔽 Near 24h Low (20.0%),🟩 Low Volatility,https://www.coingecko.com/en/coins/solana,2025-09-04 16:10:15,2025-09-04 16:10:15,18386.0,9946744785036.0,492954689445.0,-0.0065,6.0,23.383333333333333,True,15_30_min,github_actions
Solana,SOL,📉,Bearish ❄️,-0.0069,"₹18,378","₹9,944,857,725,112","₹490,931,147,030",6,🔴 Far Below ATH,🔽 Near 24h Low (20.0%),🟩 Low Volatility,https://www.coingecko.com/en/coins/solana,2025-09-04 16:19:56,2025-09-04 16:19:56,18378.0,9944857725112.0,490931147030.0,-0.0069,6.0,9.683333333333334,False,<=15_min,github_actions
Solana,SOL,📉,Bearish ❄️,-0.012,"₹18,316","₹9,900,350,265,790","₹493,464,371,298",6,🔴 Far Below ATH,🔽 Near 24h Low (20.0%),🟩 Low Volatility,https://www.coingecko.com/en/coins/solana,2025-09-04 16:43:33,2025-09-04 16:43:33,18316.0,9900350265790.0,493464371298.0,-0.012,6.0,23.616666666666667,True,15_30_min,github_actions
Solana,SOL,📉,Bearish ❄️,-0.0118,"₹18,314","₹9,915,268,472,030","₹492,700,806,780",6,🔴 Far Below ATH,🔽 Near 24h Low (20.0%),🟩 Low Volatility,https://www.coingecko.com/en/coins/solana,2025-09-04 16:56:51,2025-09-04 16:56:51,18314.0,9915268472030.0,492700806780.0,-0.0118,6.0,13.3,False,<=15_min,github_actions
Solana,SOL,📉,Bearish ❄️,-0.0137,"₹18,316","₹9,900,908,609,248","₹491,780,887,634",6,🔴 Far Below ATH,🔽 Near 24h Low (20.0%),🟩 Low Volatility,https://www.coingecko.com/en/coins/solana,2025-09-04 17:07:28,2025-09-04 17:07:28,18316.0,9900908609248.0,491780887634.0,-0.0137,6.0,10.616666666666667,False,<=15_min,github_actions
Solana,SOL,📉,Bearish ❄️,-0.0131,"₹18,321","₹9,914,707,458,840","₹484,033,025,144",6,🔴 Far Below ATH,🔽 Near 24h Low (20.0%),🟩 Low Volatility,https://www.coingecko.com/en/coins/solana,2025-09-04 17:19:59,2025-09-04 17:19:59,18321.0,9914707458840.0,484033025144.0,-0.0131,6.0,12.516666666666667,False,<=15_min,github_actions
Solana,SOL,📉,Bearish ❄️,-0.0083,"₹18,337","₹9,921,008,405,244","₹472,009,709,825",6,🔴 Far Below ATH,🔽 Near 24h Low (20.0%),🟩 Low Volatility,https://www.coingecko.com/en/coins/solana,2025-09-04 18:02:48,2025-09-04 18:02:48,18337.0,9921008405244.0,472009709825.0,-0.0083,6.0,42.81666666666667,True,31_45_min,github_actions
Solana,SOL,📉,Bearish ❄️,-0.0087,"₹18,355","₹9,924,396,507,443","₹462,462,807,504",6,🔴 Far Below ATH,🔽 Near 24h Low (20.0%),🟩 Low Volatility,https://www.coingecko.com/en/coins/solana,2025-09-04 18:37:13,2025-09-04 18:37:13,18355.0,9924396507443.0,462462807504.0,-0.0087,6.0,34.416666666666664,True,31_45_min,github_actions
Solana,SOL,📉,Bearish ❄️,-0.0131,"₹18,324","₹9,919,141,691,218","₹462,359,494,317",6,🔴 Far Below ATH,🔽 Near 24h Low (20.0%),🟩 Low Volatility,https://www.coingecko.com/en/coins/solana,2025-09-04 19:05:39,2025-09-04 19:05:39,18324.0,9919141691218.0,462359494317.0,-0.0131,6.0,28.433333333333334,True,15_30_min,github_actions
Solana,SOL,📉,Bearish ❄️,-0.0244,"₹18,249","₹9,891,682,534,208","₹455,676,987,965",6,🔴 Far Below ATH,🔽 Near 24h Low (20.0%),🟦 Medium Volatility,https://www.coingecko.com/en/coins/solana,2025-09-04 19:19:53,2025-09-04 19:19:53,18249.0,9891682534208.0,455676987965.0,-0.0244,6.0,14.233333333333333,False,<=15_min,github_actions
Solana,SOL,📉,Bearish ❄️,-0.0245,"₹18,114","₹9,824,791,998,299","₹446,520,226,934",6,🔴 Far Below ATH,🔽 Near 24h Low (20.0%),🟦 Medium Volatility,https://www.coingecko.com/en/coins/solana,2025-09-04 19:45:47,2025-09-04 19:45:47,18114.0,9824791998299.0,446520226934.0,-0.0245,6.0,25.9,True,15_30_min,github_actions
Solana,SOL,📉,Bearish ❄️,-0.0219,"₹18,214","₹9,835,815,079,704","₹445,868,351,582",6,🔴 Far Below ATH,🔽 Near 24h Low (20.0%),🟦 Medium Volatility,https://www.coingecko.com/en/coins/solana,2025-09-04 20:10:38,2025-09-04 20:10:38,18214.0,9835815079704.0,445868351582.0,-0.0219,6.0,24.85,True,15_30_min,github_actions
Solana,SOL,📉,Bearish ❄️,-0.0243,"₹18,208","₹9,854,667,682,779","₹434,374,609,664",6,🔴 Far Below ATH,🔽 Near 24h Low (20.0%),🟦 Medium Volatility,https://www.coingecko.com/en/coins/solana,2025-09-04 20:20:31,2025-09-04 20:20:31,18208.0,9854667682779.0,434374609664.0,-0.0243,6.0,9.883333333333333,False,<=15_min,github_actions
Solana,SOL,📉,Bearish ❄️,-0.0346,"₹18,044","₹9,763,238,443,021","₹439,148,259,206",6,🔴 Far Below ATH,🔽 Near 24h Low (20.0%),🟦 Medium Volatility,https://www.coingecko.com/en/coins/solana,2025-09-04 20:46:52,2025-09-04 20:46:52,18044.0,9763238443021.0,439148259206.0,-0.0346,6.0,26.35,True,15_30_min,github_actions
Solana,SOL,📉,Bearish ❄️,-0.0355,"₹18,001","₹9,750,654,957,339","₹445,070,545,220",6,🔴 Far Below ATH,🔽 Near 24h Low (20.0%),🟦 Medium Volatility,https://www.coingecko.com/en/coins/solana,2025-09-04 21:09:38,2025-09-04 21:09:38,18001.0,9750654957339.0,445070545220.0,-0.0355,6.0,22.766666666666666,True,15_30_min,github_actions
Solana,SOL,📉,Bearish ❄️,-0.0347,"₹18,012","₹9,743,030,553,269","₹427,642,626,397",6,🔴 Far Below ATH,🔽 Near 24h Low (20.0%),🟦 Medium Volatility,https://www.coingecko.com/en/coins/solana,2025-09-04 21:19:43,2025-09-04 21:19:43,18012.0,9743030553269.0,427642626397.0,-0.0347,6.0,10.083333333333334,False,<=15_min,github_actions
Solana,SOL,📉,Bearish ❄️,-0.0327,"₹17,996","₹9,739,643,023,620","₹442,918,673,050",6,🔴 Far Below ATH,🔽 Near 24h Low (20.0%),🟦 Medium Volatility,https://www.coingecko.com/en/coins/solana,2025-09-04 21:50:26,2025-09-04 21:50:26,17996.0,9739643023620.0,442918673050.0,-0.0327,6.0,30.716666666666665,True,31_45_min,github_actions
Solana,SOL,📉,Bearish ❄️,-0.0288,"₹17,989","₹9,731,679,243,856","₹433,837,022,262",6,🔴 Far Below ATH,🔽 Near 24h Low (20.0%),🟦 Medium Volatility,https://www.coingecko.com/en/coins/solana,2025-09-04 22:15:03,2025-09-04 22:15:03,17989.0,9731679243856.0,433837022262.0,-0.0288,6.0,24.616666666666667,True,15_30_min,github_actions
Solana,SOL,📉,Bearish ❄️,-0.0225,"₹18,047","₹9,754,554,821,343","₹443,272,153,543",6,🔴 Far Below ATH,🔽 Near 24h Low (20.0%),🟦 Medium Volatility,https://www.coingecko.com/en/coins/solana,2025-09-04 22:25:40,2025-09-04 22:25:40,18047.0,9754554821343.0,443272153543.0,-0.0225,6.0,10.616666666666667,False,<=15_min,github_actions
Solana,SOL,📉,Bearish ❄️,-0.0265,"₹18,060","₹9,778,910,422,744","₹442,496,265,284",6,🔴 Far Below ATH,🔽 Near 24h Low (20.0%),🟦 Medium Volatility,https://www.coingecko.com/en/coins/solana,2025-09-04 22:45:04,2025-09-04 22:45:04,18060.0,9778910422744.0,442496265284.0,-0.0265,6.0,19.4,True,15_30_min,github_actions
Solana,SOL,📉,Bearish ❄️,-0.028,"₹18,074","₹9,777,939,084,210","₹424,633,741,044",6,🔴 Far Below ATH,🔽 Near 24h Low (20.0%),🟦 Medium Volatility,https://www.coingecko.com/en/coins/solana,2025-09-04 23:00:36,2025-09-04 23:00:36,18074.0,9777939084210.0,424633741044.0,-0.028,6.0,15.533333333333333,True,15_30_min,github_actions
Solana,SOL,📉,Bearish ❄️,-0.0294,"₹18,025","₹9,754,768,832,053","₹441,970,411,905",6,🔴 Far Below ATH,🔽 Near 24h Low (20.0%),🟦 Medium Volatility,https://www.coingecko.com/en/coins/solana,2025-09-04 23:19:35,2025-09-04 23:19:35,18025.0,9754768832053.0,441970411905.0,-0.0294,6.0,18.983333333333334,True,15_30_min,github_actions
Solana,SOL,📉,Bearish ❄️,-0.03,"₹17,997","₹9,740,269,639,750","₹441,340,338,524",6,🔴 Far Below ATH,🔽 Near 24h Low (20.0%),🟦 Medium Volatility,https://www.coingecko.com/en/coins/solana,2025-09-04 23:52:39,2025-09-04 23:52:39,17997.0,9740269639750.0,441340338524.0,-0.03,6.0,33.06666666666667,True,31_45_min,github_actions
Solana,SOL,📉,Bearish ❄️,-0.0277,"₹17,955","₹9,718,090,422,828","₹442,004,580,268",6,🔴 Far Below ATH,🔽 Near 24h Low (20.0%),🟦 Medium Volatility,https://www.coingecko.com/en/coins/solana,2025-09-05 00:15:33,2025-09-05 00:15:33,17955.0,9718090422828.0,442004580268.0,-0.0277,6.0,22.9,True,15_30_min,github_actions
Solana,SOL,📉,Bearish ❄️,-0.0281,"₹17,949","₹9,705,705,036,897","₹426,619,076,384",6,🔴 Far Below ATH,🔽 Near 24h Low (20.0%),🟦 Medium Volatility,https://www.coingecko.com/en/coins/solana,2025-09-05 00:42:39,2025-09-05 00:42:39,17949.0,9705705036897.0,426619076384.0,-0.0281,6.0,27.1,True,15_30_min,github_actions
Solana,SOL,📉,Bearish ❄️,-0.0304,"₹17,921","₹9,699,936,645,063","₹426,249,475,462",6,🔴 Far Below ATH,🔽 Near 24h Low (20.0%),🟦 Medium Volatility,https://www.coingecko.com/en/coins/solana,2025-09-05 00:54:24,2025-09-05 00:54:24,17921.0,9699936645063.0,426249475462.0,-0.0304,6.0,11.75,False,<=15_min,github_actions
Solana,SOL,📉,Bearish ❄️,-0.0304,"₹17,918","₹9,700,596,714,209","₹431,623,903,937",6,🔴 Far Below ATH,🔽 Near 24h Low (20.0%),🟦 Medium Volatility,https://www.coingecko.com/en/coins/solana,2025-09-05 01:06:31,2025-09-05 01:06:31,17918.0,9700596714209.0,431623903937.0,-0.0304,6.0,12.116666666666667,False,<=15_min,github_actions
Solana,SOL,📉,Bearish ❄️,-0.0327,"₹17,859","₹9,662,218,595,475","₹432,060,310,219",6,🔴 Far Below ATH,🔽 Near 24h Low (20.0%),🟦 Medium Volatility,https://www.coingecko.com/en/coins/solana,2025-09-05 01:19:35,2025-09-05 01:19:35,17859.0,9662218595475.0,432060310219.0,-0.0327,6.0,13.066666666666666,False,<=15_min,github_actions
Solana,SOL,📉,Bearish ❄️,-0.0326,"₹17,897","₹9,680,043,341,781","₹436,392,088,971",6,🔴 Far Below ATH,🔽 Near 24h Low (20.0%),🟦 Medium Volatility,https://www.coingecko.com/en/coins/solana,2025-09-05 01:47:30,2025-09-05 01:47:30,17897.0,9680043341781.0,436392088971.0,-0.0326,6.0,27.916666666666668,True,15_30_min,github_actions
Solana,SOL,📉,Bearish ❄️,-0.0277,"₹17,945","₹9,709,953,695,684","₹439,388,005,135",6,🔴 Far Below ATH,🔽 Near 24h Low (20.0%),🟦 Medium Volatility,https://www.coingecko.com/en/coins/solana,2025-09-05 02:08:02,2025-09-05 02:08:02,17945.0,9709953695684.0,439388005135.0,-0.0277,6.0,20.533333333333335,True,15_30_min,github_actions
Solana,SOL,📉,Bearish ❄️,-0.0317,"₹17,888","₹9,680,356,850,466","₹452,303,884,973",6,🔴 Far Below ATH,🔽 Near 24h Low (20.0%),🟦 Medium Volatility,https://www.coingecko.com/en/coins/solana,2025-09-05 02:20:08,2025-09-05 02:20:08,17888.0,9680356850466.0,452303884973.0,-0.0317,6.0,12.1,False,<=15_min,github_actions
Solana,SOL,📉,Bearish ❄️,-0.0275,"₹17,925","₹9,698,752,043,225","₹436,003,259,018",6,🔴 Far Below ATH,🔽 Near 24h Low (20.0%),🟦 Medium Volatility,https://www.coingecko.com/en/coins/solana,2025-09-05 02:45:02,2025-09-05 02:45:02,17925.0,9698752043225.0,436003259018.0,-0.0275,6.0,24.9,True,15_30_min,github_actions
Solana,SOL,📉,Bearish ❄️,-0.0285,"₹17,908","₹9,691,809,497,872","₹435,833,363,283",6,🔴 Far Below ATH,🔽 Near 24h Low (20.0%),🟦 Medium Volatility,https://www.coingecko.com/en/coins/solana,2025-09-05 02:58:55,2025-09-05 02:58:55,17908.0,9691809497872.0,435833363283.0,-0.0285,6.0,13.883333333333333,False,<=15_min,github_actions
Solana,SOL,📉,Bearish ❄️,-0.0252,"₹17,920","₹9,692,882,242,149","₹437,408,492,153",6,🔴 Far Below ATH,🔽 Near 24h Low (20.0%),🟦 Medium Volatility,https://www.coingecko.com/en/coins/solana,2025-09-05 03:09:23,2025-09-05 03:09:23,17920.0,9692882242149.0,437408492153.0,-0.0252,6.0,10.466666666666667,False,<=15_min,github_actions
Solana,SOL,📉,Bearish ❄️,-0.0244,"₹17,944","₹9,716,033,541,269","₹437,001,230,998",6,🔴 Far Below ATH,🔽 Near 24h Low (20.0%),🟦 Medium Volatility,https://www.coingecko.com/en/coins/solana,2025-09-05 03:19:47,2025-09-05 03:19:47,17944.0,9716033541269.0,437001230998.0,-0.0244,6.0,10.4,False,<=15_min,github_actions
Solana,SOL,📉,Bearish ❄️,-0.0245,"₹17,941","₹9,716,762,320,585","₹455,595,393,685",6,🔴 Far Below ATH,🔽 Near 24h Low (20.0%),🟦 Medium Volatility,https://www.coingecko.com/en/coins/solana,2025-09-05 03:45:02,2025-09-05 03:45:02,17941.0,9716762320585.0,455595393685.0,-0.0245,6.0,25.25,True,15_30_min,github_actions
Solana,SOL,📉,Bearish ❄️,-0.0254,"₹17,947","₹9,712,074,419,339","₹439,880,900,151",6,🔴 Far Below ATH,🔽 Near 24h Low (20.0%),🟦 Medium Volatility,https://www.coingecko.com/en/coins/solana,2025-09-05 04:02:03,2025-09-05 04:02:03,17947.0,9712074419339.0,439880900151.0,-0.0254,6.0,17.016666666666666,True,15_30_min,github_actions
Solana,SOL,📉,Bearish ❄️,-0.0269,"₹17,941","₹9,707,435,966,601","₹439,574,490,997",6,🔴 Far Below ATH,🔽 Near 24h Low (20.0%),🟦 Medium Volatility,https://www.coingecko.com/en/coins/solana,2025-09-05 04:19:17,2025-09-05 04:19:17,17941.0,9707435966601.0,439574490997.0,-0.0269,6.0,17.233333333333334,True,15_30_min,github_actions
Solana,SOL,📉,Bearish ❄️,-0.0257,"₹18,025","₹9,764,148,344,469","₹459,089,463,184",6,🔴 Far Below ATH,🔽 Near 24h Low (20.0%),🟦 Medium Volatility,https://www.coingecko.com/en/coins/solana,2025-09-05 04:45:02,2025-09-05 04:45:02,18025.0,9764148344469.0,459089463184.0,-0.0257,6.0,25.75,True,15_30_min,github_actions
Solana,SOL,📉,Bearish ❄️,-0.029,"₹18,006","₹9,740,191,586,161","₹446,744,415,736",6,🔴 Far Below ATH,🔽 Near 24h Low (20.0%),🟦 Medium Volatility,https://www.coingecko.com/en/coins/solana,2025-09-05 04:58:09,2025-09-05 04:58:09,18006.0,9740191586161.0,446744415736.0,-0.029,6.0,13.116666666666667,False,<=15_min,github_actions
Solana,SOL,📉,Bearish ❄️,-0.0303,"₹17,941","₹9,716,927,151,220","₹450,943,985,436",6,🔴 Far Below ATH,🔽 Near 24h Low (20.0%),🟦 Medium Volatility,https://www.coingecko.com/en/coins/solana,2025-09-05 05:08:57,2025-09-05 05:08:57,17941.0,9716927151220.0,450943985436.0,-0.0303,6.0,10.8,False,<=15_min,github_actions
Solana,SOL,📉,Bearish ❄️,-0.0337,"₹17,911","₹9,701,377,295,639","₹445,629,714,152",6,🔴 Far Below ATH,🔽 Near 24h Low (20.0%),🟦 Medium Volatility,https://www.coingecko.com/en/coins/solana,2025-09-05 05:19:48,2025-09-05 05:19:48,17911.0,9701377295639.0,445629714152.0,-0.0337,6.0,10.85,False,<=15_min,github_actions
Solana,SOL,📉,Bearish ❄️,-0.0423,"₹17,752","₹9,610,097,572,387","₹452,494,053,405",6,🔴 Far Below ATH,🔽 Near 24h Low (20.0%),🟦 Medium Volatility,https://www.coingecko.com/en/coins/solana,2025-09-05 06:45:02,2025-09-05 06:45:02,17752.0,9610097572387.0,452494053405.0,-0.0423,6.0,85.23333333333333,True,>60_min,github_actions
Solana,SOL,📉,Bearish ❄️,-0.0245,"₹17,917","₹9,701,923,506,110","₹446,043,458,163",6,🔴 Far Below ATH,🔽 Near 24h Low (20.0%),🟦 Medium Volatility,https://www.coingecko.com/en/coins/solana,2025-09-05 08:51:06,2025-09-05 08:51:06,17917.0,9701923506110.0,446043458163.0,-0.0245,6.0,126.06666666666666,True,>60_min,github_actions
Solana,SOL,📉,Bearish ❄️,-0.0245,"₹17,880","₹9,673,116,996,031","₹431,037,707,786",6,🔴 Far Below ATH,🔽 Near 24h Low (20.0%),🟦 Medium Volatility,https://www.coingecko.com/en/coins/solana,2025-09-05 09:16:06,2025-09-05 09:16:06,17880.0,9673116996031.0,431037707786.0,-0.0245,6.0,25.0,True,15_30_min,github_actions
Solana,SOL,📉,Bearish ❄️,-0.0223,"₹17,912","₹9,692,180,279,572","₹430,406,125,431",6,🔴 Far Below ATH,🔽 Near 24h Low (20.0%),🟦 Medium Volatility,https://www.coingecko.com/en/coins/solana,2025-09-05 09:49:42,2025-09-05 09:49:42,17912.0,9692180279572.0,430406125431.0,-0.0223,6.0,33.6,True,31_45_min,github_actions
Solana,SOL,📉,Bearish ❄️,-0.019,"₹17,957","₹9,708,484,120,146","₹430,717,535,545",6,🔴 Far Below ATH,🔽 Near 24h Low (20.0%),🟩 Low Volatility,https://www.coingecko.com/en/coins/solana,2025-09-05 10:11:50,2025-09-05 10:11:50,17957.0,9708484120146.0,430717535545.0,-0.019,6.0,22.133333333333333,True,15_30_min,github_actions
